tag,asr_text
确认是否投保人本人,您是投保人本人吗？对保单留的号码是打或者这个嘛，对那您告诉我一下身份证号或者保单号看一下。
确认是否投保人本人,您是投保人本人吗？
确认是否投保人本人,就是投保人本人对吗？
确认是否投保人本人,嗯。为了确保您的信息安全我们需要进行身份验证请问您是投保人吗？
确认是否投保人本人,就是您本人吗？
确认是否投保人本人,好的请问您是投保人本人吗？
确认是否投保人本人,唉你好您好请问您是投保人本人吗！
确认是否投保人本人,富贵竹那您先提供一下投保人身份证号您是投保人本人是吗？
确认是否投保人本人,好的请问您是投保人本人吗先生？
确认是否投保人本人,那我先帮您查询一下请问您是投保人吗？
确认是否投保人本人,好的您叫汤先生本人对吗？
确认是否投保人本人,告诉您是汤先生本人是吗？
确认是否投保人本人,测了。嗯您是投保人本人吗？
确认是否投保人本人,就是投保人本人对吧！
确认是否投保人本人,您是投保人本人吗？
确认是否投保人本人,请问您是投保人吗？
确认是否投保人本人,好的稍等。您好女士请问您是投保人本人吗？
确认是否投保人本人,五三四二请问您是投保人本人。
确认是否投保人本人,您好帮您小张很高兴为您服务，喂您好我想问一下我想退保。嗯那您是投保人本人吗？对那提供一下保单号我来查询一下。
确认是否投保人本人,幺零幺零三九二幺。嗯对请问您是投保人本人吗？
确认是否投保人本人,有查询到跟您核对一下您是投保人本人吗？
确认是否投保人本人,好的请问您是投保人吗？
主动询问退保原因,感谢您的配合您稍等！这边看您购买是这个常青藤那您现在就是想退保是因为什么原因想退保呢？
主动询问退保原因,怎么操作呀！我就产品还是非常不错的您这个都已经交了。两年的为什么要退保呢？
主动询问退保原因,你再说一下。稍等一下。就是现在要赎回是吗先生？对。就是您是什么原因要退保呢？呃因为还没有电视。好明白这边看到您这个是一五年七月十六号生效的，也就说你这个合同到一八年的七月六七月十六号就满三年了退保就不和您手续费哦！
主动询问退保原因,因为什么原因要办理退保呢？
主动询问退保原因,嗯，那您是由于什么原因退保那先生？
主动询问退保原因,被保险人是郝晓峰的是吧！稍等。那这边有查到这个保单是公司的长技术二零一五产品保的是六十一种重疾十五种轻症保障期限的话是到被保险人终身的。这个产品的话帮您看一下。女士您交费交了三次累计交了一万三千多元。退的话截止到今天也就只能退到三千三百二十一点七六元损失很大的因为什么想退呢？
主动询问退保原因,呃李先生您好这个是您在去年投保的这个财富宝养老年金c款啊他是交费三年五年之后可以取您是为什么想现在退的呀！
主动询问退保原因,刘江嗯好感谢您配合是有什么原因现在想退掉呢？
主动询问退保原因,对要咨询一下是吗那我先给您看一下这个常青树全能版的然后您去的时候的话现金价值是多少？您稍等嗯嗯嗯，您是因为什么原因要退呢？嗯。
主动询问退保原因,提单的这个退保损失很大的您这个是什么原因？
主动询问退保原因,嗯那这样先生麻烦问一下您是出于什么原因想退保的？
主动询问退保原因,最近说，是已经过了犹豫期了现在退保的话是按照现金价值来给您退还的您是因为什么原因要退保呢？
主动询问退保原因,请问您是投保人吗？嗯对请问您叫什么名字网银感谢配合信息核对成功？您这个投保的是服务您们智慧版因为什么原因想退了呢？
主动询问退保原因,好的出于什么原因想退保的也看了也是刚买的这份保单？对是刚买的对出于什么原因想把这份保单退保呢？
主动询问退保原因,好的您稍等。您现在为什么要进行退保呢？嗯就是您，退保的原因是什么呢？
主动询问退保原因,感谢您配合信息核对成功您是因为什么原因想退呢！
主动询问退保原因,嗯您这个还没有签收回执的您这个为什么想退吗？
主动询问退保原因,嗯好的感谢您配合嗯那您刚才说退保的话指的是什么保险要退呢？
主动询问退保原因,嗯那请问是有什么原因要申请退保呢？不合适。就觉得不合适对吗？行那您看看您保单目前是在犹豫期内的犹豫期内退保的话是退您全额。
主动询问退保原因,有。嗯幺零二二，您让投保人本人接下电话谢谢。那是比较。嗯喂你好您好女士您叫什么名字？噢上学呀！女士这个是财富宝两全保险分红型这份保险您当时交三万交三年保险期间是六年的六年是满期到满期按照退还您嗯十万零三千四百一十元加上分红的还是非常不错的出于什么原因现在想退掉它了？嗯。
主动询问退保原因,嗯没有我最近要买车了有点紧。
主动询问退保原因,感谢您的配合您稍等！这边显示您购买是正常就是多对吧那您是由于什么原因想退保呢？呃。
主动询问退保原因,嗯您这边是由于什么原因想退保呢？
主动询问退保原因,确实还是处于犹豫期内您是出于什么原因想现在终止呢？嗯嗯。嗯因为我从来没买过保险，我买了那我现在。他们有用还是有点近。不放心。
主动询问退保原因,您的什么原因退袁女士？
主动询问退保原因,因为我明天给你们打电话了我说我就是保险不清楚我想问一下也没有人给我回电话我说奇怪了我就到现在为止都不知道这个到底保障啥呢我问了一下你没有人接电话？
主动询问退保原因,是因为什么原因要退呢？
主动询问退保原因,好你那现在，请问你是出于什么原因那个退保的？
主动询问退保原因,那什么原因退呀女士？
主动询问退保原因,您看您是因为什么要进行退保呢？嗯因为我现在嗯之后吧然后。
主动询问退保原因,终止没什么原因终止先生？
主动询问退保原因,一直是返到终身。嗯您现在是出于什么原因想退掉这个产品的先生？
主动询问退保原因,您的姓名。刘霖。好的女士这边身份核实成功这边看您保单是有一份是去年买的您这个想退吗？嗯对。嗯为什么要退保呢？嗯嗯嗯。房因为那个您看一下您这个保单，如果要退的话是按照保单现金价值退还的是有一定损失。我给您看一下。
主动询问退保原因,损失还是比较大的女士您为什么要办理退保呀！
主动询问退保原因,是吧对？您是要退呀！
主动询问退保原因,好感谢配合这边看到您去年八月份买了一份常青藤两全保险。是这边要退保吗？对哦前面是相当不错的你们什么这个要退保呢！
主动询问退保原因,呃出于什么原因想现在终止呢我看到您已经交了几年保费了？
主动询问退保原因,好的身份核实成功。您好女士您现在说着急用钱要退保是吗？
主动询问退保原因,您现在处于什么原因想要退掉呢？
主动询问退保原因,那在一八年的七月十二号投保的七月十三号生效的这份华夏西南年金保险呢交费交五年保单是保终身的那如果您保单？嗯那如果是因为什么原因不想持有呢？
主动询问退保原因,是不是停五年的是不是都作废了还是怎么是吧！帮您核实一下。好。请问什么原因？
